GO_ID	ClusterID	ClusterName
GO:0051083	1	Cellular & Host Stress Response
GO:0051085	1	Cellular & Host Stress Response
GO:0051096	2	Regulation of Biological Processes
GO:0051103	0	RNA Processing & Modification
GO:0051123	5	Macromolecular Complex Assembly & Organization
GO:0051131	5	Macromolecular Complex Assembly & Organization
GO:0051156	7	Nucleotide Metabolism & Biosynthesis
GO:0051168	3	Protein Transport & Localization
GO:0051169	3	Protein Transport & Localization
GO:0051179	3	Protein Transport & Localization
GO:0051205	3	Protein Transport & Localization
GO:0051225	5	Macromolecular Complex Assembly & Organization
GO:0051228	5	Macromolecular Complex Assembly & Organization
GO:0051258	5	Macromolecular Complex Assembly & Organization
GO:0051259	5	Macromolecular Complex Assembly & Organization
GO:0051260	5	Macromolecular Complex Assembly & Organization
GO:0051262	5	Macromolecular Complex Assembly & Organization
GO:0051276	5	Macromolecular Complex Assembly & Organization
GO:0051279	2	Regulation of Biological Processes
GO:0051289	5	Macromolecular Complex Assembly & Organization
GO:0051293	3	Protein Transport & Localization
GO:0051301	1	Cellular & Host Stress Response
GO:0051302	2	Regulation of Biological Processes
GO:0051304	1	Cellular & Host Stress Response
GO:0051306	1	Cellular & Host Stress Response
GO:0051307	1	Cellular & Host Stress Response
GO:0051315	1	Cellular & Host Stress Response
GO:0051321	1	Cellular & Host Stress Response
GO:0051382	5	Macromolecular Complex Assembly & Organization
GO:0051383	5	Macromolecular Complex Assembly & Organization
GO:0051391	0	RNA Processing & Modification
GO:0051415	5	Macromolecular Complex Assembly & Organization
GO:0051453	2	Regulation of Biological Processes
GO:0051475	3	Protein Transport & Localization
GO:0051484	7	Nucleotide Metabolism & Biosynthesis
GO:0051493	2	Regulation of Biological Processes
GO:0051598	2	Regulation of Biological Processes
GO:0051603	0	RNA Processing & Modification
GO:0051604	0	RNA Processing & Modification
GO:0051645	3	Protein Transport & Localization
GO:0051693	2	Regulation of Biological Processes
GO:0051701	1	Cellular & Host Stress Response
GO:0051726	2	Regulation of Biological Processes
GO:0051754	5	Macromolecular Complex Assembly & Organization
GO:0051881	2	Regulation of Biological Processes
GO:0052167	1	Cellular & Host Stress Response
GO:0052170	1	Cellular & Host Stress Response
GO:0052553	1	Cellular & Host Stress Response
GO:0052651	4	Amino Acid & Fatty Acid Metabolism
GO:0052865	7	Nucleotide Metabolism & Biosynthesis
GO:0055074	1	Cellular & Host Stress Response
GO:0055085	3	Protein Transport & Localization
GO:0055088	1	Cellular & Host Stress Response
GO:0055129	4	Amino Acid & Fatty Acid Metabolism
GO:0060169	2	Regulation of Biological Processes
GO:0060213	2	Regulation of Biological Processes
GO:0060271	5	Macromolecular Complex Assembly & Organization
GO:0060284	2	Regulation of Biological Processes
GO:0060285	1	Cellular & Host Stress Response
GO:0060294	1	Cellular & Host Stress Response
GO:0060296	2	Regulation of Biological Processes
GO:0060327	1	Cellular & Host Stress Response
GO:0061024	5	Macromolecular Complex Assembly & Organization
GO:0061025	5	Macromolecular Complex Assembly & Organization
GO:0061077	1	Cellular & Host Stress Response
GO:0061136	2	Regulation of Biological Processes
GO:0061157	2	Regulation of Biological Processes
GO:0061187	2	Regulation of Biological Processes
GO:0061564	5	Macromolecular Complex Assembly & Organization
GO:0061640	1	Cellular & Host Stress Response
GO:0061817	3	Protein Transport & Localization
GO:0065002	3	Protein Transport & Localization
GO:0065003	5	Macromolecular Complex Assembly & Organization
GO:0070070	5	Macromolecular Complex Assembly & Organization
GO:0070072	5	Macromolecular Complex Assembly & Organization
GO:0070125	4	Amino Acid & Fatty Acid Metabolism
GO:0070126	5	Macromolecular Complex Assembly & Organization
GO:0070131	2	Regulation of Biological Processes
GO:0070143	0	RNA Processing & Modification
GO:0070150	0	RNA Processing & Modification
GO:0070178	4	Amino Acid & Fatty Acid Metabolism
GO:0070192	5	Macromolecular Complex Assembly & Organization
GO:0070286	5	Macromolecular Complex Assembly & Organization
GO:0070359	1	Cellular & Host Stress Response
GO:0070370	1	Cellular & Host Stress Response
GO:0070475	0	RNA Processing & Modification
GO:0070476	0	RNA Processing & Modification
GO:0070478	0	RNA Processing & Modification
GO:0070481	0	RNA Processing & Modification
GO:0070507	2	Regulation of Biological Processes
GO:0070525	0	RNA Processing & Modification
GO:0070534	0	RNA Processing & Modification
GO:0070588	3	Protein Transport & Localization
GO:0070646	0	RNA Processing & Modification
GO:0070651	0	RNA Processing & Modification
GO:0070681	0	RNA Processing & Modification
GO:0070682	5	Macromolecular Complex Assembly & Organization
GO:0070863	2	Regulation of Biological Processes
GO:0070897	5	Macromolecular Complex Assembly & Organization
GO:0070898	5	Macromolecular Complex Assembly & Organization
GO:0070899	0	RNA Processing & Modification
GO:0070914	6	DNA Damage Response & Repair
GO:0070966	0	RNA Processing & Modification
GO:0070979	0	RNA Processing & Modification
GO:0070987	6	DNA Damage Response & Repair
GO:0070988	1	Cellular & Host Stress Response
GO:0071025	0	RNA Processing & Modification
GO:0071028	0	RNA Processing & Modification
GO:0071033	0	RNA Processing & Modification
GO:0071034	0	RNA Processing & Modification
GO:0071035	0	RNA Processing & Modification
GO:0071036	0	RNA Processing & Modification
GO:0071037	0	RNA Processing & Modification
GO:0071038	0	RNA Processing & Modification
GO:0071039	0	RNA Processing & Modification
GO:0071040	0	RNA Processing & Modification
GO:0071042	2	Regulation of Biological Processes
GO:0071044	0	RNA Processing & Modification
GO:0071048	0	RNA Processing & Modification
GO:0071049	0	RNA Processing & Modification
GO:0071051	0	RNA Processing & Modification
GO:0071108	0	RNA Processing & Modification
GO:0071140	0	RNA Processing & Modification
GO:0071171	0	RNA Processing & Modification
GO:0071218	1	Cellular & Host Stress Response
GO:0071344	4	Amino Acid & Fatty Acid Metabolism
GO:0071456	1	Cellular & Host Stress Response
GO:0071466	1	Cellular & Host Stress Response
GO:0071528	3	Protein Transport & Localization
GO:0071577	3	Protein Transport & Localization
GO:0071586	0	RNA Processing & Modification
GO:0071590	7	Nucleotide Metabolism & Biosynthesis
GO:0071592	7	Nucleotide Metabolism & Biosynthesis
GO:0071763	5	Macromolecular Complex Assembly & Organization
GO:0071786	5	Macromolecular Complex Assembly & Organization
GO:0071805	3	Protein Transport & Localization
GO:0071897	7	Nucleotide Metabolism & Biosynthesis
GO:0071929	0	RNA Processing & Modification
GO:0071947	0	RNA Processing & Modification
GO:0071951	0	RNA Processing & Modification
GO:0071976	1	Cellular & Host Stress Response
GO:0072318	5	Macromolecular Complex Assembly & Organization
GO:0072334	3	Protein Transport & Localization
GO:0072344	6	DNA Damage Response & Repair
GO:0072382	3	Protein Transport & Localization
GO:0072583	3	Protein Transport & Localization
GO:0072657	3	Protein Transport & Localization
GO:0072659	3	Protein Transport & Localization
GO:0075109	1	Cellular & Host Stress Response
GO:0090071	2	Regulation of Biological Processes
GO:0090110	3	Protein Transport & Localization
GO:0090114	5	Macromolecular Complex Assembly & Organization
GO:0090158	5	Macromolecular Complex Assembly & Organization
GO:0090160	3	Protein Transport & Localization
GO:0090304	0	RNA Processing & Modification
GO:0090307	5	Macromolecular Complex Assembly & Organization
GO:0090314	2	Regulation of Biological Processes
GO:0090374	3	Protein Transport & Localization
GO:0090481	3	Protein Transport & Localization
GO:0090630	2	Regulation of Biological Processes
GO:0090646	0	RNA Processing & Modification
GO:0090656	6	DNA Damage Response & Repair
GO:0090657	6	DNA Damage Response & Repair
GO:0097036	5	Macromolecular Complex Assembly & Organization
GO:0097054	4	Amino Acid & Fatty Acid Metabolism
GO:0097250	5	Macromolecular Complex Assembly & Organization
GO:0097352	5	Macromolecular Complex Assembly & Organization
GO:0097428	0	RNA Processing & Modification
GO:0097502	1	Cellular & Host Stress Response
GO:0097510	0	RNA Processing & Modification
GO:0097551	6	DNA Damage Response & Repair
GO:0097552	6	DNA Damage Response & Repair
GO:0097720	2	Regulation of Biological Processes
GO:0098609	1	Cellular & Host Stress Response
GO:0098656	3	Protein Transport & Localization
GO:0098657	3	Protein Transport & Localization
GO:0098719	3	Protein Transport & Localization
GO:0098813	1	Cellular & Host Stress Response
GO:0098869	1	Cellular & Host Stress Response
GO:0101030	0	RNA Processing & Modification
GO:0106004	0	RNA Processing & Modification
GO:0106035	0	RNA Processing & Modification
GO:0106046	7	Nucleotide Metabolism & Biosynthesis
GO:0110051	4	Amino Acid & Fatty Acid Metabolism
GO:0110064	0	RNA Processing & Modification
GO:0120009	3	Protein Transport & Localization
GO:0140021	3	Protein Transport & Localization
GO:0140042	5	Macromolecular Complex Assembly & Organization
GO:0140469	2	Regulation of Biological Processes
GO:0140647	4	Amino Acid & Fatty Acid Metabolism
GO:1901096	2	Regulation of Biological Processes
GO:1901135	4	Amino Acid & Fatty Acid Metabolism
GO:1901137	7	Nucleotide Metabolism & Biosynthesis
GO:1901255	6	DNA Damage Response & Repair
GO:1901642	3	Protein Transport & Localization
GO:1901663	4	Amino Acid & Fatty Acid Metabolism
GO:1901673	2	Regulation of Biological Processes
GO:1901962	3	Protein Transport & Localization
GO:1902349	1	Cellular & Host Stress Response
GO:1902440	3	Protein Transport & Localization
GO:1902600	3	Protein Transport & Localization
GO:1902626	5	Macromolecular Complex Assembly & Organization
GO:1902969	6	DNA Damage Response & Repair
GO:1902975	0	RNA Processing & Modification
GO:1902979	0	RNA Processing & Modification
GO:1903060	2	Regulation of Biological Processes
GO:1903259	5	Macromolecular Complex Assembly & Organization
GO:1903292	3	Protein Transport & Localization
GO:1903298	2	Regulation of Biological Processes
GO:1903646	2	Regulation of Biological Processes
GO:1903775	2	Regulation of Biological Processes
GO:1903862	2	Regulation of Biological Processes
GO:1904263	2	Regulation of Biological Processes
GO:1904357	2	Regulation of Biological Processes
GO:1904430	2	Regulation of Biological Processes
GO:1904482	1	Cellular & Host Stress Response
GO:1904659	3	Protein Transport & Localization
GO:1904668	2	Regulation of Biological Processes
GO:1904812	0	RNA Processing & Modification
GO:1904825	3	Protein Transport & Localization
GO:1905775	2	Regulation of Biological Processes
GO:1905786	2	Regulation of Biological Processes
GO:1990116	0	RNA Processing & Modification
GO:1990126	3	Protein Transport & Localization
GO:1990426	0	RNA Processing & Modification
GO:1990481	0	RNA Processing & Modification
GO:1990542	3	Protein Transport & Localization
GO:1990544	3	Protein Transport & Localization
GO:1990547	3	Protein Transport & Localization
GO:2000045	2	Regulation of Biological Processes
GO:2000147	2	Regulation of Biological Processes
GO:2000779	2	Regulation of Biological Processes
GO:2001023	2	Regulation of Biological Processes
GO:2001139	2	Regulation of Biological Processes
GO:2001295	7	Nucleotide Metabolism & Biosynthesis
GO:0000041	3	Protein Transport & Localization
GO:0000076	2	Regulation of Biological Processes
GO:0000377	0	RNA Processing & Modification
GO:0000394	0	RNA Processing & Modification
GO:0000491	5	Macromolecular Complex Assembly & Organization
GO:0000966	0	RNA Processing & Modification
GO:0002097	0	RNA Processing & Modification
GO:0005976	0	RNA Processing & Modification
GO:0005984	4	Amino Acid & Fatty Acid Metabolism
GO:0006081	4	Amino Acid & Fatty Acid Metabolism
GO:0006082	4	Amino Acid & Fatty Acid Metabolism
GO:0006083	4	Amino Acid & Fatty Acid Metabolism
GO:0006084	7	Nucleotide Metabolism & Biosynthesis
GO:0006144	7	Nucleotide Metabolism & Biosynthesis
GO:0006274	0	RNA Processing & Modification
GO:0006448	2	Regulation of Biological Processes
GO:0006493	0	RNA Processing & Modification
GO:0006558	4	Amino Acid & Fatty Acid Metabolism
GO:0006560	4	Amino Acid & Fatty Acid Metabolism
GO:0006573	4	Amino Acid & Fatty Acid Metabolism
GO:0006575	4	Amino Acid & Fatty Acid Metabolism
GO:0006595	1	Cellular & Host Stress Response
GO:0006613	3	Protein Transport & Localization
GO:0006643	4	Amino Acid & Fatty Acid Metabolism
GO:0006664	7	Nucleotide Metabolism & Biosynthesis
GO:0006672	4	Amino Acid & Fatty Acid Metabolism
GO:0006720	4	Amino Acid & Fatty Acid Metabolism
GO:0006721	4	Amino Acid & Fatty Acid Metabolism
GO:0006734	7	Nucleotide Metabolism & Biosynthesis
GO:0006753	7	Nucleotide Metabolism & Biosynthesis
GO:0006760	4	Amino Acid & Fatty Acid Metabolism
GO:0006766	4	Amino Acid & Fatty Acid Metabolism
GO:0006767	4	Amino Acid & Fatty Acid Metabolism
GO:0006778	1	Cellular & Host Stress Response
GO:0006790	4	Amino Acid & Fatty Acid Metabolism
GO:0006793	4	Amino Acid & Fatty Acid Metabolism
GO:0006805	4	Amino Acid & Fatty Acid Metabolism
GO:0006873	1	Cellular & Host Stress Response
GO:0006970	1	Cellular & Host Stress Response
GO:0007006	5	Macromolecular Complex Assembly & Organization
GO:0007088	2	Regulation of Biological Processes
GO:0008104	3	Protein Transport & Localization
GO:0008334	0	RNA Processing & Modification
GO:0008608	1	Cellular & Host Stress Response
GO:0008610	4	Amino Acid & Fatty Acid Metabolism
GO:0009057	0	RNA Processing & Modification
GO:0009062	4	Amino Acid & Fatty Acid Metabolism
GO:0009064	4	Amino Acid & Fatty Acid Metabolism
GO:0009065	4	Amino Acid & Fatty Acid Metabolism
GO:0009069	4	Amino Acid & Fatty Acid Metabolism
GO:0009070	4	Amino Acid & Fatty Acid Metabolism
GO:0009071	4	Amino Acid & Fatty Acid Metabolism
GO:0009072	4	Amino Acid & Fatty Acid Metabolism
GO:0009074	4	Amino Acid & Fatty Acid Metabolism
GO:0009079	4	Amino Acid & Fatty Acid Metabolism
GO:0009084	4	Amino Acid & Fatty Acid Metabolism
GO:0009110	4	Amino Acid & Fatty Acid Metabolism
GO:0009112	7	Nucleotide Metabolism & Biosynthesis
GO:0009123	7	Nucleotide Metabolism & Biosynthesis
GO:0009124	7	Nucleotide Metabolism & Biosynthesis
GO:0009126	7	Nucleotide Metabolism & Biosynthesis
GO:0009127	7	Nucleotide Metabolism & Biosynthesis
GO:0009135	7	Nucleotide Metabolism & Biosynthesis
GO:0009137	7	Nucleotide Metabolism & Biosynthesis
GO:0009141	7	Nucleotide Metabolism & Biosynthesis
GO:0009144	7	Nucleotide Metabolism & Biosynthesis
GO:0009145	7	Nucleotide Metabolism & Biosynthesis
GO:0009150	7	Nucleotide Metabolism & Biosynthesis
GO:0009154	7	Nucleotide Metabolism & Biosynthesis
GO:0009161	7	Nucleotide Metabolism & Biosynthesis
GO:0009163	7	Nucleotide Metabolism & Biosynthesis
GO:0009167	7	Nucleotide Metabolism & Biosynthesis
GO:0009179	7	Nucleotide Metabolism & Biosynthesis
GO:0009181	7	Nucleotide Metabolism & Biosynthesis
GO:0009185	7	Nucleotide Metabolism & Biosynthesis
GO:0009191	7	Nucleotide Metabolism & Biosynthesis
GO:0009199	7	Nucleotide Metabolism & Biosynthesis
GO:0009200	7	Nucleotide Metabolism & Biosynthesis
GO:0009201	7	Nucleotide Metabolism & Biosynthesis
GO:0009205	7	Nucleotide Metabolism & Biosynthesis
GO:0009206	7	Nucleotide Metabolism & Biosynthesis
GO:0009259	7	Nucleotide Metabolism & Biosynthesis
GO:0009260	7	Nucleotide Metabolism & Biosynthesis
GO:0009261	7	Nucleotide Metabolism & Biosynthesis
GO:0009267	1	Cellular & Host Stress Response
GO:0009301	7	Nucleotide Metabolism & Biosynthesis
GO:0009308	1	Cellular & Host Stress Response
GO:0009309	4	Amino Acid & Fatty Acid Metabolism
GO:0009889	2	Regulation of Biological Processes
GO:0009890	2	Regulation of Biological Processes
GO:0009891	2	Regulation of Biological Processes
GO:0009892	2	Regulation of Biological Processes
GO:0009893	2	Regulation of Biological Processes
GO:0009894	2	Regulation of Biological Processes
GO:0009895	2	Regulation of Biological Processes
GO:0009896	2	Regulation of Biological Processes
GO:0009914	3	Protein Transport & Localization
GO:0009968	2	Regulation of Biological Processes
GO:0010257	5	Macromolecular Complex Assembly & Organization
GO:0010286	1	Cellular & Host Stress Response
GO:0010383	0	RNA Processing & Modification
GO:0010556	2	Regulation of Biological Processes
GO:0010557	2	Regulation of Biological Processes
GO:0010558	2	Regulation of Biological Processes
GO:0010562	2	Regulation of Biological Processes
GO:0010605	2	Regulation of Biological Processes
GO:0010629	2	Regulation of Biological Processes
GO:0010638	2	Regulation of Biological Processes
GO:0010639	2	Regulation of Biological Processes
GO:0010646	2	Regulation of Biological Processes
GO:0010648	2	Regulation of Biological Processes
GO:0010817	2	Regulation of Biological Processes
GO:0010833	6	DNA Damage Response & Repair
GO:0010948	2	Regulation of Biological Processes
GO:0010965	2	Regulation of Biological Processes
GO:0010972	2	Regulation of Biological Processes
GO:0015695	3	Protein Transport & Localization
GO:0015698	3	Protein Transport & Localization
GO:0015711	3	Protein Transport & Localization
GO:0015746	3	Protein Transport & Localization
GO:0015748	3	Protein Transport & Localization
GO:0015807	3	Protein Transport & Localization
GO:0015822	3	Protein Transport & Localization
GO:0015849	3	Protein Transport & Localization
GO:0015919	3	Protein Transport & Localization
GO:0015931	3	Protein Transport & Localization
GO:0015936	7	Nucleotide Metabolism & Biosynthesis
GO:0015939	4	Amino Acid & Fatty Acid Metabolism
GO:0015980	4	Amino Acid & Fatty Acid Metabolism
GO:0016053	4	Amino Acid & Fatty Acid Metabolism
GO:0016054	4	Amino Acid & Fatty Acid Metabolism
GO:0016073	0	RNA Processing & Modification
GO:0016074	0	RNA Processing & Modification
GO:0016078	0	RNA Processing & Modification
GO:0016108	4	Amino Acid & Fatty Acid Metabolism
GO:0017004	5	Macromolecular Complex Assembly & Organization
GO:0017062	5	Macromolecular Complex Assembly & Organization
GO:0018205	0	RNA Processing & Modification
GO:0019219	2	Regulation of Biological Processes
GO:0019220	2	Regulation of Biological Processes
GO:0019318	4	Amino Acid & Fatty Acid Metabolism
GO:0019319	4	Amino Acid & Fatty Acid Metabolism
GO:0019359	7	Nucleotide Metabolism & Biosynthesis
GO:0019362	7	Nucleotide Metabolism & Biosynthesis
GO:0019364	7	Nucleotide Metabolism & Biosynthesis
GO:0019395	4	Amino Acid & Fatty Acid Metabolism
GO:0019400	4	Amino Acid & Fatty Acid Metabolism
GO:0019493	4	Amino Acid & Fatty Acid Metabolism
GO:0019637	4	Amino Acid & Fatty Acid Metabolism
GO:0019693	7	Nucleotide Metabolism & Biosynthesis
GO:0019725	1	Cellular & Host Stress Response
GO:0019751	4	Amino Acid & Fatty Acid Metabolism
GO:0022406	1	Cellular & Host Stress Response
GO:0022603	2	Regulation of Biological Processes
GO:0022607	5	Macromolecular Complex Assembly & Organization
GO:0022613	5	Macromolecular Complex Assembly & Organization
GO:0023057	2	Regulation of Biological Processes
GO:0030003	1	Cellular & Host Stress Response
GO:0030029	1	Cellular & Host Stress Response
GO:0030031	5	Macromolecular Complex Assembly & Organization
GO:0030641	2	Regulation of Biological Processes
GO:0030834	2	Regulation of Biological Processes
GO:0030835	2	Regulation of Biological Processes
GO:0031023	5	Macromolecular Complex Assembly & Organization
GO:0031109	5	Macromolecular Complex Assembly & Organization
GO:0031125	0	RNA Processing & Modification
GO:0031126	0	RNA Processing & Modification
GO:0031163	5	Macromolecular Complex Assembly & Organization
GO:0031333	2	Regulation of Biological Processes
GO:0031334	2	Regulation of Biological Processes
GO:0031399	2	Regulation of Biological Processes
GO:0031401	2	Regulation of Biological Processes
GO:0031503	3	Protein Transport & Localization
GO:0031570	2	Regulation of Biological Processes
GO:0031667	1	Cellular & Host Stress Response
GO:0031669	1	Cellular & Host Stress Response
GO:0032048	7	Nucleotide Metabolism & Biosynthesis
GO:0032200	5	Macromolecular Complex Assembly & Organization
GO:0032271	2	Regulation of Biological Processes
GO:0032272	2	Regulation of Biological Processes
GO:0032365	3	Protein Transport & Localization
GO:0032386	2	Regulation of Biological Processes
GO:0032388	2	Regulation of Biological Processes
GO:0032506	1	Cellular & Host Stress Response
GO:0032507	3	Protein Transport & Localization
GO:0032535	5	Macromolecular Complex Assembly & Organization
GO:0032787	4	Amino Acid & Fatty Acid Metabolism
GO:0032886	2	Regulation of Biological Processes
GO:0032940	3	Protein Transport & Localization
GO:0032970	2	Regulation of Biological Processes
GO:0032978	3	Protein Transport & Localization
GO:0032984	5	Macromolecular Complex Assembly & Organization
GO:0033013	1	Cellular & Host Stress Response
GO:0033043	2	Regulation of Biological Processes
GO:0033044	2	Regulation of Biological Processes
GO:0033045	2	Regulation of Biological Processes
GO:0033046	2	Regulation of Biological Processes
GO:0033047	2	Regulation of Biological Processes
GO:0033048	2	Regulation of Biological Processes
GO:0033108	5	Macromolecular Complex Assembly & Organization
GO:0033157	2	Regulation of Biological Processes
GO:0033313	2	Regulation of Biological Processes
GO:0033554	1	Cellular & Host Stress Response
GO:0033750	3	Protein Transport & Localization
GO:0034308	4	Amino Acid & Fatty Acid Metabolism
GO:0034311	4	Amino Acid & Fatty Acid Metabolism
GO:0034312	4	Amino Acid & Fatty Acid Metabolism
GO:0034404	7	Nucleotide Metabolism & Biosynthesis
GO:0034472	0	RNA Processing & Modification
GO:0034504	3	Protein Transport & Localization
GO:0034552	5	Macromolecular Complex Assembly & Organization
GO:0034644	1	Cellular & Host Stress Response
GO:0034654	7	Nucleotide Metabolism & Biosynthesis
GO:0034655	0	RNA Processing & Modification
GO:0035383	4	Amino Acid & Fatty Acid Metabolism
GO:0035592	3	Protein Transport & Localization
GO:0035674	3	Protein Transport & Localization
GO:0035821	1	Cellular & Host Stress Response
GO:0035825	0	RNA Processing & Modification
GO:0040020	2	Regulation of Biological Processes
GO:0042180	4	Amino Acid & Fatty Acid Metabolism
GO:0042182	4	Amino Acid & Fatty Acid Metabolism
GO:0042278	7	Nucleotide Metabolism & Biosynthesis
GO:0042325	2	Regulation of Biological Processes
GO:0042364	4	Amino Acid & Fatty Acid Metabolism
GO:0042398	4	Amino Acid & Fatty Acid Metabolism
GO:0042401	4	Amino Acid & Fatty Acid Metabolism
GO:0042440	1	Cellular & Host Stress Response
GO:0042451	7	Nucleotide Metabolism & Biosynthesis
GO:0042455	7	Nucleotide Metabolism & Biosynthesis
GO:0042537	1	Cellular & Host Stress Response
GO:0042559	4	Amino Acid & Fatty Acid Metabolism
GO:0042592	1	Cellular & Host Stress Response
GO:0042723	4	Amino Acid & Fatty Acid Metabolism
GO:0042724	4	Amino Acid & Fatty Acid Metabolism
GO:0042743	4	Amino Acid & Fatty Acid Metabolism
GO:0043038	4	Amino Acid & Fatty Acid Metabolism
GO:0043094	4	Amino Acid & Fatty Acid Metabolism
GO:0043101	7	Nucleotide Metabolism & Biosynthesis
GO:0043144	0	RNA Processing & Modification
GO:0043173	7	Nucleotide Metabolism & Biosynthesis
GO:0043174	7	Nucleotide Metabolism & Biosynthesis
GO:0043200	1	Cellular & Host Stress Response
GO:0043242	2	Regulation of Biological Processes
GO:0043244	2	Regulation of Biological Processes
GO:0043254	2	Regulation of Biological Processes
GO:0043269	2	Regulation of Biological Processes
GO:0043408	2	Regulation of Biological Processes
GO:0043412	0	RNA Processing & Modification
GO:0043413	0	RNA Processing & Modification
GO:0043436	4	Amino Acid & Fatty Acid Metabolism
GO:0043562	1	Cellular & Host Stress Response
GO:0043574	3	Protein Transport & Localization
GO:0043604	4	Amino Acid & Fatty Acid Metabolism
GO:0043632	0	RNA Processing & Modification
GO:0043687	0	RNA Processing & Modification
GO:0043933	5	Macromolecular Complex Assembly & Organization
GO:0044036	0	RNA Processing & Modification
GO:0044087	2	Regulation of Biological Processes
GO:0044089	2	Regulation of Biological Processes
GO:0044248	4	Amino Acid & Fatty Acid Metabolism
GO:0044272	4	Amino Acid & Fatty Acid Metabolism
GO:0044281	4	Amino Acid & Fatty Acid Metabolism
GO:0044282	4	Amino Acid & Fatty Acid Metabolism
GO:0044283	4	Amino Acid & Fatty Acid Metabolism
GO:0044380	3	Protein Transport & Localization
GO:0044403	1	Cellular & Host Stress Response
GO:0044743	3	Protein Transport & Localization
GO:0044770	1	Cellular & Host Stress Response
GO:0044782	5	Macromolecular Complex Assembly & Organization
GO:0044818	2	Regulation of Biological Processes
GO:0045184	3	Protein Transport & Localization
GO:0045185	3	Protein Transport & Localization
GO:0045786	2	Regulation of Biological Processes
GO:0045835	2	Regulation of Biological Processes
GO:0045839	2	Regulation of Biological Processes
GO:0045841	2	Regulation of Biological Processes
GO:0045934	2	Regulation of Biological Processes
GO:0045935	2	Regulation of Biological Processes
GO:0045937	2	Regulation of Biological Processes
GO:0046031	7	Nucleotide Metabolism & Biosynthesis
GO:0046032	7	Nucleotide Metabolism & Biosynthesis
GO:0046039	7	Nucleotide Metabolism & Biosynthesis
GO:0046102	7	Nucleotide Metabolism & Biosynthesis
GO:0046112	7	Nucleotide Metabolism & Biosynthesis
GO:0046128	7	Nucleotide Metabolism & Biosynthesis
GO:0046129	7	Nucleotide Metabolism & Biosynthesis
GO:0046146	4	Amino Acid & Fatty Acid Metabolism
GO:0046148	1	Cellular & Host Stress Response
GO:0046165	4	Amino Acid & Fatty Acid Metabolism
GO:0046173	4	Amino Acid & Fatty Acid Metabolism
GO:0046185	4	Amino Acid & Fatty Acid Metabolism
GO:0046247	4	Amino Acid & Fatty Acid Metabolism
GO:0046337	7	Nucleotide Metabolism & Biosynthesis
GO:0046341	7	Nucleotide Metabolism & Biosynthesis
GO:0046349	7	Nucleotide Metabolism & Biosynthesis
GO:0046351	4	Amino Acid & Fatty Acid Metabolism
GO:0046368	7	Nucleotide Metabolism & Biosynthesis
GO:0046390	7	Nucleotide Metabolism & Biosynthesis
GO:0046394	4	Amino Acid & Fatty Acid Metabolism
GO:0046395	4	Amino Acid & Fatty Acid Metabolism
GO:0046434	7	Nucleotide Metabolism & Biosynthesis
GO:0046467	4	Amino Acid & Fatty Acid Metabolism
GO:0046486	4	Amino Acid & Fatty Acid Metabolism
GO:0046490	7	Nucleotide Metabolism & Biosynthesis
GO:0046500	4	Amino Acid & Fatty Acid Metabolism
GO:0046501	1	Cellular & Host Stress Response
GO:0046618	3	Protein Transport & Localization
GO:0046903	3	Protein Transport & Localization
GO:0046942	3	Protein Transport & Localization
GO:0048878	1	Cellular & Host Stress Response
GO:0050000	3	Protein Transport & Localization
GO:0050657	3	Protein Transport & Localization
GO:0050658	3	Protein Transport & Localization
GO:0050779	2	Regulation of Biological Processes
GO:0050793	2	Regulation of Biological Processes
GO:0050801	1	Cellular & Host Stress Response
GO:0050993	7	Nucleotide Metabolism & Biosynthesis
GO:0051031	3	Protein Transport & Localization
GO:0051046	2	Regulation of Biological Processes
GO:0051049	2	Regulation of Biological Processes
GO:0051050	2	Regulation of Biological Processes
GO:0051084	1	Cellular & Host Stress Response
GO:0051125	2	Regulation of Biological Processes
GO:0051128	2	Regulation of Biological Processes
GO:0051129	2	Regulation of Biological Processes
GO:0051130	2	Regulation of Biological Processes
GO:0051170	3	Protein Transport & Localization
GO:0051174	2	Regulation of Biological Processes
GO:0051204	3	Protein Transport & Localization
GO:0051222	2	Regulation of Biological Processes
GO:0051223	2	Regulation of Biological Processes
GO:0051235	3	Protein Transport & Localization
GO:0051236	3	Protein Transport & Localization
GO:0051246	2	Regulation of Biological Processes
GO:0051247	2	Regulation of Biological Processes
GO:0051252	2	Regulation of Biological Processes
GO:0051253	2	Regulation of Biological Processes
GO:0051254	2	Regulation of Biological Processes
GO:0051261	5	Macromolecular Complex Assembly & Organization
GO:0051273	0	RNA Processing & Modification
GO:0051447	2	Regulation of Biological Processes
GO:0051494	2	Regulation of Biological Processes
GO:0051640	3	Protein Transport & Localization
GO:0051648	3	Protein Transport & Localization
GO:0051649	3	Protein Transport & Localization
GO:0051650	3	Protein Transport & Localization
GO:0051651	3	Protein Transport & Localization
GO:0051656	3	Protein Transport & Localization
GO:0051668	3	Protein Transport & Localization
GO:0051783	2	Regulation of Biological Processes
GO:0051784	2	Regulation of Biological Processes
GO:0051985	2	Regulation of Biological Processes
GO:0052031	1	Cellular & Host Stress Response
GO:0052040	1	Cellular & Host Stress Response
GO:0055080	1	Cellular & Host Stress Response
GO:0055082	1	Cellular & Host Stress Response
