GO_ID	ClusterID	ClusterName
GO:0046069	7	Nucleotide Metabolism & Biosynthesis
GO:0046080	7	Nucleotide Metabolism & Biosynthesis
GO:0046081	7	Nucleotide Metabolism & Biosynthesis
GO:0046100	3	Small Molecule & Cofactor Metabolism
GO:0046103	7	Nucleotide Metabolism & Biosynthesis
GO:0046132	7	Nucleotide Metabolism & Biosynthesis
GO:0046166	7	Nucleotide Metabolism & Biosynthesis
GO:0046167	7	Nucleotide Metabolism & Biosynthesis
GO:0046168	7	Nucleotide Metabolism & Biosynthesis
GO:0046177	1	Biosynthesis & Macromolecule Synthesis
GO:0046323	2	Protein Transport & Localization
GO:0046356	7	Nucleotide Metabolism & Biosynthesis
GO:0046386	7	Nucleotide Metabolism & Biosynthesis
GO:0046460	1	Biosynthesis & Macromolecule Synthesis
GO:0046471	7	Nucleotide Metabolism & Biosynthesis
GO:0046473	7	Nucleotide Metabolism & Biosynthesis
GO:0046474	7	Nucleotide Metabolism & Biosynthesis
GO:0046475	7	Nucleotide Metabolism & Biosynthesis
GO:0046488	7	Nucleotide Metabolism & Biosynthesis
GO:0046496	7	Nucleotide Metabolism & Biosynthesis
GO:0046512	1	Biosynthesis & Macromolecule Synthesis
GO:0046513	1	Biosynthesis & Macromolecule Synthesis
GO:0046653	3	Small Molecule & Cofactor Metabolism
GO:0046654	3	Small Molecule & Cofactor Metabolism
GO:0046655	1	Biosynthesis & Macromolecule Synthesis
GO:0046656	1	Biosynthesis & Macromolecule Synthesis
GO:0046677	5	Cellular Organization, Assembly & Stress Response
GO:0046705	7	Nucleotide Metabolism & Biosynthesis
GO:0046718	5	Cellular Organization, Assembly & Stress Response
GO:0046777	4	Protein & tRNA Post-translational Modification
GO:0046785	5	Cellular Organization, Assembly & Stress Response
GO:0046823	0	Regulation of Biological Processes
GO:0046825	0	Regulation of Biological Processes
GO:0046836	2	Protein Transport & Localization
GO:0046839	7	Nucleotide Metabolism & Biosynthesis
GO:0046854	7	Nucleotide Metabolism & Biosynthesis
GO:0046856	7	Nucleotide Metabolism & Biosynthesis
GO:0046907	2	Protein Transport & Localization
GO:0046931	5	Cellular Organization, Assembly & Stress Response
GO:0048015	0	Regulation of Biological Processes
GO:0048024	0	Regulation of Biological Processes
GO:0048026	0	Regulation of Biological Processes
GO:0048034	3	Small Molecule & Cofactor Metabolism
GO:0048096	0	Regulation of Biological Processes
GO:0048193	2	Protein Transport & Localization
GO:0048205	5	Cellular Organization, Assembly & Stress Response
GO:0048209	0	Regulation of Biological Processes
GO:0048211	2	Protein Transport & Localization
GO:0048250	2	Protein Transport & Localization
GO:0048254	2	Protein Transport & Localization
GO:0048255	0	Regulation of Biological Processes
GO:0048278	2	Protein Transport & Localization
GO:0048280	5	Cellular Organization, Assembly & Stress Response
GO:0048285	5	Cellular Organization, Assembly & Stress Response
GO:0048469	5	Cellular Organization, Assembly & Stress Response
GO:0048870	5	Cellular Organization, Assembly & Stress Response
GO:0050684	0	Regulation of Biological Processes
GO:0050776	0	Regulation of Biological Processes
GO:0050821	0	Regulation of Biological Processes
GO:0050896	5	Cellular Organization, Assembly & Stress Response
GO:0050900	5	Cellular Organization, Assembly & Stress Response
GO:0050992	7	Nucleotide Metabolism & Biosynthesis
GO:0051014	5	Cellular Organization, Assembly & Stress Response
GO:0051016	0	Regulation of Biological Processes
GO:0051017	5	Cellular Organization, Assembly & Stress Response
GO:0051028	2	Protein Transport & Localization
GO:0051052	0	Regulation of Biological Processes
GO:0051083	5	Cellular Organization, Assembly & Stress Response
GO:0051085	5	Cellular Organization, Assembly & Stress Response
GO:0051096	0	Regulation of Biological Processes
GO:0051103	6	RNA Processing & DNA Repair
GO:0051123	5	Cellular Organization, Assembly & Stress Response
GO:0051131	5	Cellular Organization, Assembly & Stress Response
GO:0051156	3	Small Molecule & Cofactor Metabolism
GO:0051168	2	Protein Transport & Localization
GO:0051169	2	Protein Transport & Localization
GO:0051179	2	Protein Transport & Localization
GO:0051205	2	Protein Transport & Localization
GO:0051225	5	Cellular Organization, Assembly & Stress Response
GO:0051228	5	Cellular Organization, Assembly & Stress Response
GO:0051258	5	Cellular Organization, Assembly & Stress Response
GO:0051259	5	Cellular Organization, Assembly & Stress Response
GO:0051260	5	Cellular Organization, Assembly & Stress Response
GO:0051262	5	Cellular Organization, Assembly & Stress Response
GO:0051276	5	Cellular Organization, Assembly & Stress Response
GO:0051279	0	Regulation of Biological Processes
GO:0051289	5	Cellular Organization, Assembly & Stress Response
GO:0051293	2	Protein Transport & Localization
GO:0051301	5	Cellular Organization, Assembly & Stress Response
GO:0051302	0	Regulation of Biological Processes
GO:0051304	5	Cellular Organization, Assembly & Stress Response
GO:0051306	5	Cellular Organization, Assembly & Stress Response
GO:0051307	5	Cellular Organization, Assembly & Stress Response
GO:0051315	5	Cellular Organization, Assembly & Stress Response
GO:0051321	5	Cellular Organization, Assembly & Stress Response
GO:0051382	5	Cellular Organization, Assembly & Stress Response
GO:0051383	5	Cellular Organization, Assembly & Stress Response
GO:0051391	4	Protein & tRNA Post-translational Modification
GO:0051415	5	Cellular Organization, Assembly & Stress Response
GO:0051453	0	Regulation of Biological Processes
GO:0051475	2	Protein Transport & Localization
GO:0051484	7	Nucleotide Metabolism & Biosynthesis
GO:0051493	0	Regulation of Biological Processes
GO:0051598	0	Regulation of Biological Processes
GO:0051603	4	Protein & tRNA Post-translational Modification
GO:0051604	4	Protein & tRNA Post-translational Modification
GO:0051645	2	Protein Transport & Localization
GO:0051693	0	Regulation of Biological Processes
GO:0051701	5	Cellular Organization, Assembly & Stress Response
GO:0051726	0	Regulation of Biological Processes
GO:0051754	5	Cellular Organization, Assembly & Stress Response
GO:0051881	0	Regulation of Biological Processes
GO:0052167	5	Cellular Organization, Assembly & Stress Response
GO:0052170	5	Cellular Organization, Assembly & Stress Response
GO:0052553	5	Cellular Organization, Assembly & Stress Response
GO:0052651	1	Biosynthesis & Macromolecule Synthesis
GO:0052865	7	Nucleotide Metabolism & Biosynthesis
GO:0055074	5	Cellular Organization, Assembly & Stress Response
GO:0055085	2	Protein Transport & Localization
GO:0055088	5	Cellular Organization, Assembly & Stress Response
GO:0055129	1	Biosynthesis & Macromolecule Synthesis
GO:0060169	0	Regulation of Biological Processes
GO:0060213	0	Regulation of Biological Processes
GO:0060271	5	Cellular Organization, Assembly & Stress Response
GO:0060284	0	Regulation of Biological Processes
GO:0060285	5	Cellular Organization, Assembly & Stress Response
GO:0060294	5	Cellular Organization, Assembly & Stress Response
GO:0060296	0	Regulation of Biological Processes
GO:0060327	5	Cellular Organization, Assembly & Stress Response
GO:0061024	5	Cellular Organization, Assembly & Stress Response
GO:0061025	5	Cellular Organization, Assembly & Stress Response
GO:0061077	5	Cellular Organization, Assembly & Stress Response
GO:0061136	0	Regulation of Biological Processes
GO:0061157	0	Regulation of Biological Processes
GO:0061187	0	Regulation of Biological Processes
GO:0061564	5	Cellular Organization, Assembly & Stress Response
GO:0061640	5	Cellular Organization, Assembly & Stress Response
GO:0061817	2	Protein Transport & Localization
GO:0065002	2	Protein Transport & Localization
GO:0065003	5	Cellular Organization, Assembly & Stress Response
GO:0070070	5	Cellular Organization, Assembly & Stress Response
GO:0070072	5	Cellular Organization, Assembly & Stress Response
GO:0070125	1	Biosynthesis & Macromolecule Synthesis
GO:0070126	5	Cellular Organization, Assembly & Stress Response
GO:0070131	0	Regulation of Biological Processes
GO:0070143	6	RNA Processing & DNA Repair
GO:0070150	6	RNA Processing & DNA Repair
GO:0070178	1	Biosynthesis & Macromolecule Synthesis
GO:0070192	5	Cellular Organization, Assembly & Stress Response
GO:0070286	5	Cellular Organization, Assembly & Stress Response
GO:0070359	5	Cellular Organization, Assembly & Stress Response
GO:0070370	5	Cellular Organization, Assembly & Stress Response
GO:0070475	4	Protein & tRNA Post-translational Modification
GO:0070476	4	Protein & tRNA Post-translational Modification
GO:0070478	6	RNA Processing & DNA Repair
GO:0070481	6	RNA Processing & DNA Repair
GO:0070507	0	Regulation of Biological Processes
GO:0070525	6	RNA Processing & DNA Repair
GO:0070534	4	Protein & tRNA Post-translational Modification
GO:0070588	2	Protein Transport & Localization
GO:0070646	4	Protein & tRNA Post-translational Modification
GO:0070651	6	RNA Processing & DNA Repair
GO:0070681	6	RNA Processing & DNA Repair
GO:0070682	5	Cellular Organization, Assembly & Stress Response
GO:0070863	0	Regulation of Biological Processes
GO:0070897	5	Cellular Organization, Assembly & Stress Response
GO:0070898	5	Cellular Organization, Assembly & Stress Response
GO:0070899	6	RNA Processing & DNA Repair
GO:0070914	6	RNA Processing & DNA Repair
GO:0070966	6	RNA Processing & DNA Repair
GO:0070979	4	Protein & tRNA Post-translational Modification
GO:0070987	6	RNA Processing & DNA Repair
GO:0070988	3	Small Molecule & Cofactor Metabolism
GO:0071025	6	RNA Processing & DNA Repair
GO:0071028	6	RNA Processing & DNA Repair
GO:0071033	6	RNA Processing & DNA Repair
GO:0071034	6	RNA Processing & DNA Repair
GO:0071035	6	RNA Processing & DNA Repair
GO:0071036	6	RNA Processing & DNA Repair
GO:0071037	6	RNA Processing & DNA Repair
GO:0071038	6	RNA Processing & DNA Repair
GO:0071039	6	RNA Processing & DNA Repair
GO:0071040	6	RNA Processing & DNA Repair
GO:0071042	6	RNA Processing & DNA Repair
GO:0071044	6	RNA Processing & DNA Repair
GO:0071048	6	RNA Processing & DNA Repair
GO:0071049	6	RNA Processing & DNA Repair
GO:0071051	6	RNA Processing & DNA Repair
GO:0071108	4	Protein & tRNA Post-translational Modification
GO:0071140	6	RNA Processing & DNA Repair
GO:0071171	6	RNA Processing & DNA Repair
GO:0071218	5	Cellular Organization, Assembly & Stress Response
GO:0071344	1	Biosynthesis & Macromolecule Synthesis
GO:0071456	5	Cellular Organization, Assembly & Stress Response
GO:0071466	5	Cellular Organization, Assembly & Stress Response
GO:0071528	2	Protein Transport & Localization
GO:0071577	2	Protein Transport & Localization
GO:0071586	4	Protein & tRNA Post-translational Modification
GO:0071590	7	Nucleotide Metabolism & Biosynthesis
GO:0071592	7	Nucleotide Metabolism & Biosynthesis
GO:0071763	5	Cellular Organization, Assembly & Stress Response
GO:0071786	5	Cellular Organization, Assembly & Stress Response
GO:0071805	2	Protein Transport & Localization
GO:0071897	1	Biosynthesis & Macromolecule Synthesis
GO:0071929	4	Protein & tRNA Post-translational Modification
GO:0071947	4	Protein & tRNA Post-translational Modification
GO:0071951	4	Protein & tRNA Post-translational Modification
GO:0071976	5	Cellular Organization, Assembly & Stress Response
GO:0072318	5	Cellular Organization, Assembly & Stress Response
GO:0072334	2	Protein Transport & Localization
GO:0072344	1	Biosynthesis & Macromolecule Synthesis
GO:0072382	2	Protein Transport & Localization
GO:0072583	2	Protein Transport & Localization
GO:0072657	2	Protein Transport & Localization
GO:0072659	2	Protein Transport & Localization
GO:0075109	5	Cellular Organization, Assembly & Stress Response
GO:0090071	0	Regulation of Biological Processes
GO:0090110	2	Protein Transport & Localization
GO:0090114	5	Cellular Organization, Assembly & Stress Response
GO:0090158	5	Cellular Organization, Assembly & Stress Response
GO:0090160	2	Protein Transport & Localization
GO:0090304	6	RNA Processing & DNA Repair
GO:0090307	5	Cellular Organization, Assembly & Stress Response
GO:0090314	0	Regulation of Biological Processes
GO:0090374	2	Protein Transport & Localization
GO:0090481	2	Protein Transport & Localization
GO:0090630	0	Regulation of Biological Processes
GO:0090646	6	RNA Processing & DNA Repair
GO:0090656	6	RNA Processing & DNA Repair
GO:0090657	6	RNA Processing & DNA Repair
GO:0097036	5	Cellular Organization, Assembly & Stress Response
GO:0097054	1	Biosynthesis & Macromolecule Synthesis
GO:0097250	5	Cellular Organization, Assembly & Stress Response
GO:0097352	5	Cellular Organization, Assembly & Stress Response
GO:0097428	4	Protein & tRNA Post-translational Modification
GO:0097502	3	Small Molecule & Cofactor Metabolism
GO:0097510	6	RNA Processing & DNA Repair
GO:0097551	6	RNA Processing & DNA Repair
GO:0097552	6	RNA Processing & DNA Repair
GO:0097720	0	Regulation of Biological Processes
GO:0098609	5	Cellular Organization, Assembly & Stress Response
GO:0098656	2	Protein Transport & Localization
GO:0098657	2	Protein Transport & Localization
GO:0098719	2	Protein Transport & Localization
GO:0098813	5	Cellular Organization, Assembly & Stress Response
GO:0098869	5	Cellular Organization, Assembly & Stress Response
GO:0101030	4	Protein & tRNA Post-translational Modification
GO:0106004	4	Protein & tRNA Post-translational Modification
GO:0106035	4	Protein & tRNA Post-translational Modification
GO:0106046	7	Nucleotide Metabolism & Biosynthesis
GO:0110051	3	Small Molecule & Cofactor Metabolism
GO:0110064	6	RNA Processing & DNA Repair
GO:0120009	2	Protein Transport & Localization
GO:0140021	2	Protein Transport & Localization
GO:0140042	5	Cellular Organization, Assembly & Stress Response
GO:0140469	0	Regulation of Biological Processes
GO:0140647	3	Small Molecule & Cofactor Metabolism
GO:1901096	0	Regulation of Biological Processes
GO:1901135	3	Small Molecule & Cofactor Metabolism
GO:1901137	3	Small Molecule & Cofactor Metabolism
GO:1901255	6	RNA Processing & DNA Repair
GO:1901642	2	Protein Transport & Localization
GO:1901663	1	Biosynthesis & Macromolecule Synthesis
GO:1901673	0	Regulation of Biological Processes
GO:1901962	2	Protein Transport & Localization
GO:1902349	5	Cellular Organization, Assembly & Stress Response
GO:1902440	2	Protein Transport & Localization
GO:1902600	2	Protein Transport & Localization
GO:1902626	5	Cellular Organization, Assembly & Stress Response
GO:1902969	6	RNA Processing & DNA Repair
GO:1902975	6	RNA Processing & DNA Repair
GO:1902979	6	RNA Processing & DNA Repair
GO:1903060	0	Regulation of Biological Processes
GO:1903259	5	Cellular Organization, Assembly & Stress Response
GO:1903292	2	Protein Transport & Localization
GO:1903298	0	Regulation of Biological Processes
GO:1903646	0	Regulation of Biological Processes
GO:1903775	0	Regulation of Biological Processes
GO:1903862	0	Regulation of Biological Processes
GO:1904263	0	Regulation of Biological Processes
GO:1904357	0	Regulation of Biological Processes
GO:1904430	0	Regulation of Biological Processes
GO:1904482	5	Cellular Organization, Assembly & Stress Response
GO:1904659	2	Protein Transport & Localization
GO:1904668	0	Regulation of Biological Processes
GO:1904812	4	Protein & tRNA Post-translational Modification
GO:1904825	2	Protein Transport & Localization
GO:1905775	0	Regulation of Biological Processes
GO:1905786	0	Regulation of Biological Processes
GO:1990116	4	Protein & tRNA Post-translational Modification
GO:1990126	2	Protein Transport & Localization
GO:1990426	6	RNA Processing & DNA Repair
GO:1990481	4	Protein & tRNA Post-translational Modification
GO:1990542	2	Protein Transport & Localization
GO:1990544	2	Protein Transport & Localization
GO:1990547	2	Protein Transport & Localization
GO:2000045	0	Regulation of Biological Processes
GO:2000147	0	Regulation of Biological Processes
GO:2000779	0	Regulation of Biological Processes
GO:2001023	0	Regulation of Biological Processes
GO:2001139	0	Regulation of Biological Processes
GO:2001295	7	Nucleotide Metabolism & Biosynthesis
GO:0000096	1	Biosynthesis & Macromolecule Synthesis
GO:0000377	6	RNA Processing & DNA Repair
GO:0000491	5	Cellular Organization, Assembly & Stress Response
GO:0000966	6	RNA Processing & DNA Repair
GO:0002097	4	Protein & tRNA Post-translational Modification
GO:0006011	7	Nucleotide Metabolism & Biosynthesis
GO:0006066	3	Small Molecule & Cofactor Metabolism
GO:0006081	3	Small Molecule & Cofactor Metabolism
GO:0006082	1	Biosynthesis & Macromolecule Synthesis
GO:0006220	7	Nucleotide Metabolism & Biosynthesis
GO:0006382	4	Protein & tRNA Post-translational Modification
GO:0006549	1	Biosynthesis & Macromolecule Synthesis
GO:0006553	1	Biosynthesis & Macromolecule Synthesis
GO:0006573	1	Biosynthesis & Macromolecule Synthesis
GO:0006575	3	Small Molecule & Cofactor Metabolism
GO:0006586	3	Small Molecule & Cofactor Metabolism
GO:0006595	3	Small Molecule & Cofactor Metabolism
GO:0006613	2	Protein Transport & Localization
GO:0006643	3	Small Molecule & Cofactor Metabolism
GO:0006664	3	Small Molecule & Cofactor Metabolism
GO:0006672	3	Small Molecule & Cofactor Metabolism
GO:0006720	3	Small Molecule & Cofactor Metabolism
GO:0006734	7	Nucleotide Metabolism & Biosynthesis
GO:0006753	7	Nucleotide Metabolism & Biosynthesis
GO:0006760	3	Small Molecule & Cofactor Metabolism
GO:0006766	3	Small Molecule & Cofactor Metabolism
GO:0006767	3	Small Molecule & Cofactor Metabolism
GO:0006778	3	Small Molecule & Cofactor Metabolism
GO:0006790	3	Small Molecule & Cofactor Metabolism
GO:0006793	3	Small Molecule & Cofactor Metabolism
GO:0006805	3	Small Molecule & Cofactor Metabolism
GO:0006970	5	Cellular Organization, Assembly & Stress Response
GO:0007006	5	Cellular Organization, Assembly & Stress Response
GO:0007088	0	Regulation of Biological Processes
GO:0007188	0	Regulation of Biological Processes
GO:0008104	2	Protein Transport & Localization
GO:0008334	6	RNA Processing & DNA Repair
GO:0008608	5	Cellular Organization, Assembly & Stress Response
GO:0008610	3	Small Molecule & Cofactor Metabolism
GO:0009057	6	RNA Processing & DNA Repair
GO:0009063	3	Small Molecule & Cofactor Metabolism
GO:0009066	1	Biosynthesis & Macromolecule Synthesis
GO:0009068	1	Biosynthesis & Macromolecule Synthesis
GO:0009069	1	Biosynthesis & Macromolecule Synthesis
GO:0009078	1	Biosynthesis & Macromolecule Synthesis
GO:0009079	1	Biosynthesis & Macromolecule Synthesis
GO:0009081	1	Biosynthesis & Macromolecule Synthesis
GO:0009097	1	Biosynthesis & Macromolecule Synthesis
GO:0009099	1	Biosynthesis & Macromolecule Synthesis
GO:0009100	4	Protein & tRNA Post-translational Modification
GO:0009110	1	Biosynthesis & Macromolecule Synthesis
GO:0009119	7	Nucleotide Metabolism & Biosynthesis
GO:0009123	7	Nucleotide Metabolism & Biosynthesis
GO:0009124	7	Nucleotide Metabolism & Biosynthesis
GO:0009126	7	Nucleotide Metabolism & Biosynthesis
GO:0009127	7	Nucleotide Metabolism & Biosynthesis
GO:0009133	7	Nucleotide Metabolism & Biosynthesis
GO:0009135	7	Nucleotide Metabolism & Biosynthesis
GO:0009137	7	Nucleotide Metabolism & Biosynthesis
GO:0009141	7	Nucleotide Metabolism & Biosynthesis
GO:0009144	7	Nucleotide Metabolism & Biosynthesis
GO:0009145	7	Nucleotide Metabolism & Biosynthesis
GO:0009150	7	Nucleotide Metabolism & Biosynthesis
GO:0009154	7	Nucleotide Metabolism & Biosynthesis
GO:0009161	7	Nucleotide Metabolism & Biosynthesis
GO:0009163	7	Nucleotide Metabolism & Biosynthesis
GO:0009166	7	Nucleotide Metabolism & Biosynthesis
GO:0009167	7	Nucleotide Metabolism & Biosynthesis
GO:0009179	7	Nucleotide Metabolism & Biosynthesis
GO:0009181	7	Nucleotide Metabolism & Biosynthesis
GO:0009185	7	Nucleotide Metabolism & Biosynthesis
GO:0009191	7	Nucleotide Metabolism & Biosynthesis
GO:0009199	7	Nucleotide Metabolism & Biosynthesis
GO:0009205	7	Nucleotide Metabolism & Biosynthesis
GO:0009206	7	Nucleotide Metabolism & Biosynthesis
GO:0009218	7	Nucleotide Metabolism & Biosynthesis
GO:0009225	7	Nucleotide Metabolism & Biosynthesis
GO:0009259	7	Nucleotide Metabolism & Biosynthesis
GO:0009260	7	Nucleotide Metabolism & Biosynthesis
GO:0009261	7	Nucleotide Metabolism & Biosynthesis
GO:0009308	3	Small Molecule & Cofactor Metabolism
GO:0009309	3	Small Molecule & Cofactor Metabolism
GO:0009446	3	Small Molecule & Cofactor Metabolism
GO:0009889	0	Regulation of Biological Processes
GO:0009891	0	Regulation of Biological Processes
GO:0009892	0	Regulation of Biological Processes
GO:0009893	0	Regulation of Biological Processes
GO:0009894	0	Regulation of Biological Processes
GO:0009896	0	Regulation of Biological Processes
GO:0009914	2	Protein Transport & Localization
GO:0009967	0	Regulation of Biological Processes
GO:0009968	0	Regulation of Biological Processes
GO:0010257	5	Cellular Organization, Assembly & Stress Response
GO:0010556	0	Regulation of Biological Processes
GO:0010557	0	Regulation of Biological Processes
GO:0010558	0	Regulation of Biological Processes
GO:0010604	0	Regulation of Biological Processes
GO:0010605	0	Regulation of Biological Processes
GO:0010629	0	Regulation of Biological Processes
GO:0010639	0	Regulation of Biological Processes
GO:0010646	0	Regulation of Biological Processes
GO:0010647	0	Regulation of Biological Processes
GO:0010648	0	Regulation of Biological Processes
GO:0010817	0	Regulation of Biological Processes
GO:0010833	6	RNA Processing & DNA Repair
GO:0010948	0	Regulation of Biological Processes
GO:0010965	0	Regulation of Biological Processes
GO:0015695	2	Protein Transport & Localization
GO:0015698	2	Protein Transport & Localization
GO:0015711	2	Protein Transport & Localization
GO:0015746	2	Protein Transport & Localization
GO:0015849	2	Protein Transport & Localization
GO:0015850	2	Protein Transport & Localization
GO:0015919	2	Protein Transport & Localization
GO:0015931	2	Protein Transport & Localization
GO:0015936	7	Nucleotide Metabolism & Biosynthesis
GO:0015979	3	Small Molecule & Cofactor Metabolism
GO:0015980	3	Small Molecule & Cofactor Metabolism
GO:0016053	1	Biosynthesis & Macromolecule Synthesis
GO:0016054	1	Biosynthesis & Macromolecule Synthesis
GO:0016073	6	RNA Processing & DNA Repair
GO:0016078	6	RNA Processing & DNA Repair
GO:0016093	1	Biosynthesis & Macromolecule Synthesis
GO:0016477	5	Cellular Organization, Assembly & Stress Response
GO:0016553	4	Protein & tRNA Post-translational Modification
GO:0017062	5	Cellular Organization, Assembly & Stress Response
GO:0018202	4	Protein & tRNA Post-translational Modification
GO:0019219	0	Regulation of Biological Processes
GO:0019319	3	Small Molecule & Cofactor Metabolism
GO:0019362	7	Nucleotide Metabolism & Biosynthesis
GO:0019363	7	Nucleotide Metabolism & Biosynthesis
GO:0019364	7	Nucleotide Metabolism & Biosynthesis
GO:0019395	1	Biosynthesis & Macromolecule Synthesis
GO:0019400	3	Small Molecule & Cofactor Metabolism
GO:0019405	3	Small Molecule & Cofactor Metabolism
GO:0019637	3	Small Molecule & Cofactor Metabolism
GO:0019682	7	Nucleotide Metabolism & Biosynthesis
GO:0019693	7	Nucleotide Metabolism & Biosynthesis
GO:0019725	5	Cellular Organization, Assembly & Stress Response
GO:0019751	3	Small Molecule & Cofactor Metabolism
GO:0022406	5	Cellular Organization, Assembly & Stress Response
GO:0022607	5	Cellular Organization, Assembly & Stress Response
GO:0022613	5	Cellular Organization, Assembly & Stress Response
GO:0023056	0	Regulation of Biological Processes
GO:0023057	0	Regulation of Biological Processes
GO:0030003	5	Cellular Organization, Assembly & Stress Response
GO:0030029	5	Cellular Organization, Assembly & Stress Response
GO:0030641	0	Regulation of Biological Processes
GO:0030834	0	Regulation of Biological Processes
GO:0030835	0	Regulation of Biological Processes
GO:0030865	5	Cellular Organization, Assembly & Stress Response
GO:0030952	5	Cellular Organization, Assembly & Stress Response
GO:0031023	5	Cellular Organization, Assembly & Stress Response
GO:0031109	5	Cellular Organization, Assembly & Stress Response
GO:0031125	6	RNA Processing & DNA Repair
GO:0031163	5	Cellular Organization, Assembly & Stress Response
GO:0031333	0	Regulation of Biological Processes
GO:0031334	0	Regulation of Biological Processes
GO:0031503	2	Protein Transport & Localization
GO:0031570	0	Regulation of Biological Processes
GO:0031667	5	Cellular Organization, Assembly & Stress Response
GO:0031669	5	Cellular Organization, Assembly & Stress Response
GO:0032006	0	Regulation of Biological Processes
GO:0032048	7	Nucleotide Metabolism & Biosynthesis
GO:0032200	5	Cellular Organization, Assembly & Stress Response
GO:0032261	7	Nucleotide Metabolism & Biosynthesis
GO:0032271	0	Regulation of Biological Processes
GO:0032272	0	Regulation of Biological Processes
GO:0032365	2	Protein Transport & Localization
GO:0032506	5	Cellular Organization, Assembly & Stress Response
GO:0032507	2	Protein Transport & Localization
GO:0032535	0	Regulation of Biological Processes
GO:0032787	1	Biosynthesis & Macromolecule Synthesis
GO:0032940	2	Protein Transport & Localization
GO:0032956	0	Regulation of Biological Processes
GO:0032970	0	Regulation of Biological Processes
GO:0032978	2	Protein Transport & Localization
GO:0032981	5	Cellular Organization, Assembly & Stress Response
GO:0032984	5	Cellular Organization, Assembly & Stress Response
GO:0033013	3	Small Molecule & Cofactor Metabolism
GO:0033043	0	Regulation of Biological Processes
GO:0033044	0	Regulation of Biological Processes
GO:0033045	0	Regulation of Biological Processes
GO:0033046	0	Regulation of Biological Processes
GO:0033047	0	Regulation of Biological Processes
GO:0033048	0	Regulation of Biological Processes
GO:0033108	5	Cellular Organization, Assembly & Stress Response
GO:0033554	5	Cellular Organization, Assembly & Stress Response
GO:0033750	2	Protein Transport & Localization
GO:0034053	5	Cellular Organization, Assembly & Stress Response
GO:0034309	3	Small Molecule & Cofactor Metabolism
GO:0034311	3	Small Molecule & Cofactor Metabolism
GO:0034312	3	Small Molecule & Cofactor Metabolism
GO:0034315	0	Regulation of Biological Processes
GO:0034404	7	Nucleotide Metabolism & Biosynthesis
GO:0034472	6	RNA Processing & DNA Repair
GO:0034504	2	Protein Transport & Localization
GO:0034552	5	Cellular Organization, Assembly & Stress Response
GO:0034654	3	Small Molecule & Cofactor Metabolism
GO:0034655	6	RNA Processing & DNA Repair
GO:0035383	3	Small Molecule & Cofactor Metabolism
GO:0035384	1	Biosynthesis & Macromolecule Synthesis
GO:0035459	2	Protein Transport & Localization
GO:0035674	2	Protein Transport & Localization
GO:0035821	5	Cellular Organization, Assembly & Stress Response
GO:0035825	6	RNA Processing & DNA Repair
GO:0036503	6	RNA Processing & DNA Repair
GO:0042180	3	Small Molecule & Cofactor Metabolism
GO:0042278	7	Nucleotide Metabolism & Biosynthesis
GO:0042364	1	Biosynthesis & Macromolecule Synthesis
GO:0042398	3	Small Molecule & Cofactor Metabolism
GO:0042401	3	Small Molecule & Cofactor Metabolism
GO:0042430	3	Small Molecule & Cofactor Metabolism
GO:0042451	7	Nucleotide Metabolism & Biosynthesis
GO:0042455	7	Nucleotide Metabolism & Biosynthesis
GO:0042559	3	Small Molecule & Cofactor Metabolism
GO:0042592	5	Cellular Organization, Assembly & Stress Response
GO:0042723	3	Small Molecule & Cofactor Metabolism
GO:0042724	1	Biosynthesis & Macromolecule Synthesis
GO:0042743	3	Small Molecule & Cofactor Metabolism
GO:0043038	3	Small Molecule & Cofactor Metabolism
GO:0043094	3	Small Molecule & Cofactor Metabolism
GO:0043101	7	Nucleotide Metabolism & Biosynthesis
GO:0043173	7	Nucleotide Metabolism & Biosynthesis
GO:0043174	7	Nucleotide Metabolism & Biosynthesis
GO:0043200	5	Cellular Organization, Assembly & Stress Response
GO:0043242	0	Regulation of Biological Processes
GO:0043244	0	Regulation of Biological Processes
GO:0043254	0	Regulation of Biological Processes
GO:0043408	0	Regulation of Biological Processes
GO:0043409	0	Regulation of Biological Processes
GO:0043412	4	Protein & tRNA Post-translational Modification
GO:0043413	4	Protein & tRNA Post-translational Modification
GO:0043436	1	Biosynthesis & Macromolecule Synthesis
GO:0043574	2	Protein Transport & Localization
GO:0043604	3	Small Molecule & Cofactor Metabolism
GO:0043632	6	RNA Processing & DNA Repair
GO:0043647	3	Small Molecule & Cofactor Metabolism
GO:0043687	4	Protein & tRNA Post-translational Modification
GO:0043933	5	Cellular Organization, Assembly & Stress Response
GO:0043953	2	Protein Transport & Localization
GO:0044087	0	Regulation of Biological Processes
GO:0044089	0	Regulation of Biological Processes
GO:0044248	3	Small Molecule & Cofactor Metabolism
GO:0044272	1	Biosynthesis & Macromolecule Synthesis
GO:0044281	3	Small Molecule & Cofactor Metabolism
GO:0044282	3	Small Molecule & Cofactor Metabolism
GO:0044283	3	Small Molecule & Cofactor Metabolism
GO:0044380	2	Protein Transport & Localization
GO:0044403	5	Cellular Organization, Assembly & Stress Response
GO:0044743	2	Protein Transport & Localization
GO:0044770	5	Cellular Organization, Assembly & Stress Response
GO:0044782	5	Cellular Organization, Assembly & Stress Response
GO:0045184	2	Protein Transport & Localization
GO:0045185	2	Protein Transport & Localization
